itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I397,Megan abandoned Emily. She,F,IC1,Ferstl et al.(2010),english,Megan,Emily,abandoned,Emily,Object,No,0.3488059555230008,Object,"was left standing alone in the empty street, the only sound being the distant hum of a solitary car driving by.",Object,pronoun
I398,Angela courted Megan. She,F,IC1,Ferstl et al.(2010),english,Angela,Megan,courted,M,Object,No,0.041703345424131115,Object,"was hesitant at first, but eventually found herself falling for the charming and outgoing personality that Angela possessed.",Object,pronoun
I399,Anna wounded Angela. She,F,IC1,Ferstl et al.(2010),english,Anna,Angela,wounded,Anna,Subject,No,0.16850333656792812,Object,...immediately rushed her to the hospital for treatment of the deep gash on her forehead.,Subject,pronoun
I400,Nicole chilled Anna. She,F,IC1,Ferstl et al.(2010),english,Nicole,Anna,chilled,Anna,Object,No,0.4303995438391858,Object,was taken aback by the sudden cold demeanor.,Object,pronoun
I401,Claire nettled Nicole. She,F,IC1,Ferstl et al.(2010),english,Claire,Nicole,nettled,Cla,Subject,Yes,0.9201135867379235,Subject,was clearly upset and visibly irritated by Claire's behavior.,Object,pronoun
I402,Jane pursued Claire. She,F,IC1,Ferstl et al.(2010),english,Jane,Claire,pursued,Cla,Object,No,0.2569508505625531,Object,"was walking down the hallway when she suddenly stopped in front of a door with a sign that read ""Authorized Personnel Only.""",Subject,pronoun
I403,Tina dreamed about Jane. She,F,IC1,Ferstl et al.(2010),english,Tina,Jane,dreamed about,T,Object,No,0.089698384,Object,"was a childhood friend who had moved away a few years ago, and Tina often wondered what she was doing now.",Object,pronoun
I404,Kate galled Tina. She,F,IC1,Ferstl et al.(2010),english,Kate,Tina,galled,Kate,Subject,No,0.35045725976912556,Object,was extremely upset with her for spreading rumors about her at school.,Object,pronoun
I405,Amy stimulated Kate. She,F,IC1,Ferstl et al.(2010),english,Amy,Kate,stimulated,Amy,Subject,No,0.3598621415362218,Object,was fascinated by Kate's creativity and innovative ideas.,Subject,pronoun
I406,Alice affected Amy. She,F,IC1,Ferstl et al.(2010),english,Alice,Amy,affected,Amy,Object,No,0.39237656616680316,Object,"was deeply concerned about Amy's recent behavior, which had become increasingly erratic and isolated.",Subject,pronoun
I407,Julia embraced Sarah. She,F,IC1,Ferstl et al.(2010),english,Julia,Sarah,embraced,Sarah,Object,No,0.011103528079604177,Object,"smiled warmly and gave her a gentle hug, trying to comfort her after the tough conversation they had just had.",Subject,pronoun
I408,Julia fazed Emily. She,F,IC1,Ferstl et al.(2010),english,Julia,Emily,fazed,Emily,Object,Yes,0.5530131989063484,Subject,"was taken aback by Julia's sudden and stern expression, which seemed to convey a message that Emily had not expected to hear.",Object,pronoun
I409,Julia debated with Megan. She,F,IC1,Ferstl et al.(2010),english,Julia,Megan,debated with,M,Object,No,0.038844039767946426,Object,"was convinced that her idea for a new restaurant would be a huge success, but Megan was skeptical about the location.",Subject,pronoun
I410,Julia defied Angela. She,F,IC1,Ferstl et al.(2010),english,Julia,Angela,defied,Jul,Subject,Yes,0.54816869,Subject,"walked out of the room, slamming the door behind her in a dramatic display of defiance.",Subject,pronoun
I411,Julia questioned Anna. She,F,IC1,Ferstl et al.(2010),english,Julia,Anna,questioned,Anna,Object,No,0.1843373124590133,Object,"was a close friend from college and had been acting strangely lately, so Julia was curious about what was going on.",Object,pronoun
I412,Julia assisted Nicole. She,F,IC2,Rohde & Kehler (2014),english,Julia,Nicole,assisted,Jul,Subject,No,0.032529557,Object,was a skilled mentor and helped Nicole navigate her new role at the company.,Subject,pronoun
I413,Julia blames Claire. She,F,IC2,Rohde & Kehler (2014),english,Julia,Claire,blames,Cla,Object,Yes,0.5579857522893888,Subject,"thinks that Claire's carelessness with the project led to its failure, and now they're in a heated argument about who's to blame.",Subject,pronoun
I414,Julia comforted Jane. She,F,IC2,Rohde & Kehler (2014),english,Julia,Jane,comforted,Jane,Object,No,0.003561632,Object,was feeling particularly down after the argument with her sister the previous day.,Object,pronoun
I415,Julia congratulated Tina. She,F,IC2,Rohde & Kehler (2014),english,Julia,Tina,congratulated,T,Object,No,0.006013877,Object,smiled brightly and handed her a bouquet of flowers as a token of her appreciation for her new job promotion.,Subject,pronoun
I416,Julia corrected Kate. She,F,IC2,Rohde & Kehler (2014),english,Julia,Kate,corrected,Kate,Object,Yes,0.7808732436472327,Subject,was getting the dates of the project completely wrong.,Object,pronoun
I417,Julia detests Amy. She,F,IC2,Rohde & Kehler (2014),english,Julia,Amy,detests,Amy,Object,No,0.34206548030601197,Object,has always been at odds with her since they were in elementary school.,Ambiguous,pronoun
I418,Julia fears Alice. She,F,IC2,Rohde & Kehler (2014),english,Julia,Alice,fears,Jul,Subject,No,0.27637309704217167,Object,"is a quiet and reserved person who always seems to be watching her, making Julia wonder if Alice knows something she doesn't.",Object,pronoun
I419,Sarah envies Julia. She,F,IC2,Rohde & Kehler (2014),english,Sarah,Julia,envies,Jul,Object,No,0.050206545266232416,Object,"has always been a close friend and confidante, but lately, Julia's incredible success has made Sarah feel a little left behind.",Object,pronoun
I420,Emily hates Julia. She,F,IC2,Rohde & Kehler (2014),english,Emily,Julia,hates,Emily,Subject,No,0.3063959959257869,Object,"has been avoiding her at school for weeks, and their friends are starting to notice the tension between them.",Subject,pronoun
I421,Megan helped Julia. She,F,IC2,Rohde & Kehler (2014),english,Megan,Julia,helped,M,Object,No,0.049207886,Object,walked her to the park where they sat down on a bench together.,Subject,pronoun
I422,Angela mocked Julia. She,F,IC2,Rohde & Kehler (2014),english,Angela,Julia,mocked,Jul,Object,No,0.086040997,Object,"was still laughing about it hours later, but Julia's eyes narrowed as she turned to Angela with a hint of anger.",Subject,pronoun
I423,Anna noticed Julia. She,F,IC2,Rohde & Kehler (2014),english,Anna,Julia,noticed,Anna,Subject,No,0.2252653319546289,Object,"was standing by the window, staring out at the rain-soaked street below.",Object,pronoun
I424,Nicole pacified Julia. She,F,IC2,Rohde & Kehler (2014),english,Nicole,Julia,pacified,Jul,Object,No,0.2875508118234624,Object,"smiled warmly and patted her hand, trying to reassure her that everything would be okay.",Subject,pronoun
I425,Claire praised Julia. She,F,IC2,Rohde & Kehler (2014),english,Claire,Julia,praised,Jul,Object,No,0.1583501564504009,Object,was an exceptional student in her class and always strived to help others.,Object,pronoun
I426,Jane reproached Julia. She,F,IC2,Rohde & Kehler (2014),english,Jane,Julia,reproached,Jul,Object,No,0.062744111,Object,was taken aback by Jane's harsh tone and the criticism that had been building up between them for weeks.,Object,pronoun
I427,Tina scolded Julia. She,F,IC2,Rohde & Kehler (2014),english,Tina,Julia,scolded,T,Object,No,0.013752201179605088,Object,was furious that Julia had forgotten her birthday for the third year in a row.,Subject,pronoun
I428,Kate stared at Julia. She,F,IC2,Rohde & Kehler (2014),english,Kate,Julia,stared at,Jul,Object,No,0.003478085,Object,"was sitting in the corner of the dimly lit café, sipping a cup of coffee and staring back at Kate with an air of quiet intensity.",Object,pronoun
I429,Amy thanked Julia. She,F,IC2,Rohde & Kehler (2014),english,Amy,Julia,thanked,Amy,Subject,No,0.04485925,Object,smiled warmly and handed her a small gift box.,Subject,pronoun
I430,Alice trusted Julia. She,F,IC2,Rohde & Kehler (2014),english,Alice,Julia,trusted,Jul,Object,No,0.42098509164975073,Object,"had always been there for her through thick and thin, and Alice knew she could rely on Julia to offer a listening ear and a comforting word whenever she needed it",Object,pronoun
I431,Sarah values Emily. She,F,IC2,Rohde & Kehler (2014),english,Sarah,Emily,values,Emily,Object,No,0.12230634839479913,Object,has been a close friend since they met in college.,Object,pronoun
I432,Emily cuddled Megan. She,F,IC2,Ferstl et al.(2010),english,Emily,Megan,cuddled,M,Object,No,0.2575434536845109,Object,"was sleeping, but the warmth of Emily's touch and the gentle rocking motion of the chair caused her to stir.",Object,pronoun
I433,Megan decried Angela. She,F,IC2,Ferstl et al.(2010),english,Megan,Angela,decried,M,Object,No,0.25970730683891874,Object,was shocked by the sudden outburst from her normally reserved and calm friend.,Object,pronoun
I434,Angela moved Anna. She,F,IC2,Ferstl et al.(2010),english,Angela,Anna,moved,Ang,Subject,No,0.13270761035214204,Object,was going to live with her for a few months while she got back on her feet.,Subject,pronoun
I435,Anna deprecated Nicole. She,F,IC2,Ferstl et al.(2010),english,Anna,Nicole,deprecated,Anna,Subject,Yes,0.7354786150047515,Subject,"was struggling to come to terms with her decision, knowing that it would have a profound impact on their relationship.",Subject,pronoun
I436,Nicole encouraged Claire. She,F,IC2,Ferstl et al.(2010),english,Nicole,Claire,encouraged,Cla,Object,Yes,0.6493542581866238,Subject,decided to take a chance and apply for the job she had been eyeing for months.,Object,pronoun
I437,Claire played with Jane. She,F,IC2,Ferstl et al.(2010),english,Claire,Jane,played with,Cla,Subject,No,0.1652939867166055,Object,was a close friend from childhood and had known her since they were both five years old.,Object,pronoun
I438,Jane hit Tina. She,F,IC2,Ferstl et al.(2010),english,Jane,Tina,hit,T,Object,No,0.17341745456821867,Object,was still fuming about the argument they had at the office party the night before.,Subject,pronoun
I439,Tina reproved Kate. She,F,IC2,Ferstl et al.(2010),english,Tina,Kate,reproved,T,Object,No,0.3019755285946217,Object,was visibly upset by her words and immediately stormed out of the room.,Object,pronoun
I440,Kate forgot Amy. She,F,IC2,Ferstl et al.(2010),english,Kate,Amy,forgot,Amy,Object,Yes,0.6645966249066009,Subject,had been her best friend since childhood and was devastated by the sudden realization that she had forgotten her name.,Object,pronoun
I441,Amy exalted Alice. She,F,IC2,Ferstl et al.(2010),english,Amy,Alice,exalted,Alice,Object,No,0.060454482,Object,was a brilliant and charismatic leader who had a way of making everyone feel seen and heard.,Object,pronoun
I442,Alice instructed Sarah. She,F,IC2,Ferstl et al.(2010),english,Alice,Sarah,instructed,Sarah,Object,No,0.43496115435812466,Object,to carefully review the project proposal before presenting it to the client.,NA,pronoun
I443,Sarah warned Megan. She,F,IC2,Ferstl et al.(2010),english,Sarah,Megan,warned,M,Object,No,0.2315677277610608,Object,was about to walk into the abandoned house that was rumored to be haunted.,Object,pronoun
I444,Emily welcomed Angela. She,F,IC2,Ferstl et al.(2010),english,Emily,Angela,welcomed,Ang,Object,No,0.046617853,Object,was a close friend from college whom Emily had not seen in years.,Object,pronoun
I445,Megan rebuked Anna. She,F,IC2,Ferstl et al.(2010),english,Megan,Anna,rebuked,M,Object,No,0.023777137,Object,"walked away, her eyes welling up with tears as she felt the weight of her sister's harsh words.",Object,pronoun
I446,Angela blessed Nicole. She,F,IC2,Ferstl et al.(2010),english,Angela,Nicole,blessed,Ang,Subject,No,0.3100372316013863,Object,was beaming with joy as Angela handed her a beautiful bouquet of her favorite flowers.,Object,pronoun
I447,Anna divorced Claire. She,F,IC2,Ferstl et al.(2010),english,Anna,Claire,divorced,Cla,Object,No,0.2305662528068677,Object,"had been struggling to come to terms with the end of their marriage, but she knew it was for the best.",Ambiguous,pronoun
I448,Nicole persecuted Jane. She,F,IC2,Ferstl et al.(2010),english,Nicole,Jane,persecuted,Jane,Object,No,0.24910208675313372,Object,was devastated by the harsh words and hurtful accusations that Nicole had hurled at her.,Object,pronoun
I449,Claire derided Tina. She,F,IC2,Ferstl et al.(2010),english,Claire,Tina,derided,T,Object,Yes,0.5861580000977744,Subject,"had always been a rival of hers since their high school days, and their complicated history often led to heated arguments.",Ambiguous,pronoun
I450,Jane wanted Kate. She,F,IC2,Ferstl et al.(2010),english,Jane,Kate,wanted,Kate,Object,No,0.36921886133173776,Object,"was the only person who truly understood her, and as they sat together on the beach watching the sunset, Jane felt a sense of peace wash over her.",Object,pronoun
I451,Tina advised Amy. She,F,IC2,Ferstl et al.(2010),english,Tina,Amy,advised,Amy,Object,No,0.3368937978824895,Object,decided to take a break and go for a walk in the nearby park to clear her mind.,Object,pronoun
I452,Kate supported Alice. She,F,IC2,Ferstl et al.(2010),english,Kate,Alice,supported,Alice,Object,No,0.049605201234592965,Object,"was a close friend and confidant, and Kate often found herself offering words of encouragement and advice to help Alice navigate life's challenges.",Subject,pronoun
I453,Amy chastened Sarah. She,F,IC2,Ferstl et al.(2010),english,Amy,Sarah,chastened,Sarah,Object,No,0.3878154217528059,Object,"was visibly upset, her eyes welling up with tears as she looked down at her feet.",Object,pronoun
I454,Alice led Emily. She,F,IC2,Ferstl et al.(2010),english,Alice,Emily,led,Emily,Object,Yes,0.596839481,Subject,"was a skilled hiker and guided Emily through the dense forest, pointing out hidden waterfalls and secret glades along the winding trail.",Object,pronoun
I455,Sarah petted Angela. She,F,IC2,Ferstl et al.(2010),english,Sarah,Angela,petted,Ang,Object,No,0.002423426,Object,"was a gentle giant with a heart of gold, and her soft fur was a joy to touch.",Object,pronoun
I456,Emily admonished Anna. She,F,IC2,Ferstl et al.(2010),english,Emily,Anna,admonished,Anna,Object,No,0.10742667735789366,Object,was being completely reckless with the family's finances.,Object,pronoun
I457,Megan rushed to Nicole. She,F,IC2,Ferstl et al.(2010),english,Megan,Nicole,rushed to,M,Object,No,0.071751272,Object,was frantically waving her hands and shouting something that Megan couldn't quite hear over the loud music.,Object,pronoun
I458,Angela venerated Claire. She,F,IC2,Ferstl et al.(2010),english,Angela,Claire,venerated,Cla,Object,No,0.15548158738716786,Object,was a brilliant and charismatic leader who had always inspired Angela with her unwavering dedication to social justice.,Object,pronoun
I459,Anna chased Jane. She,F,IC2,Ferstl et al.(2010),english,Anna,Jane,chased,Anna,Subject,No,0.019038665936960106,Object,realized that Jane was actually leading her towards a hidden path she had never seen before.,Subject,pronoun
