itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I450,Jane wanted Kate.,F,IC2,Ferstl et al.(2010),english,Jane,Kate,wanted,Jane,Subject,No,Object,0.999941637,"Kate knew it, but she wasn’t sure if she felt the same.",Object,free
I451,Tina advised Amy.,F,IC2,Ferstl et al.(2010),english,Tina,Amy,advised,T,Subject,No,Object,0.998498768,Amy decided to follow Tina's suggestion.,Object,free
I452,Kate supported Alice.,F,IC2,Ferstl et al.(2010),english,Kate,Alice,supported,Kate,Subject,No,Object,0.999841528,Alice thanked her sincerely.,Object,free
I453,Amy chastened Sarah.,F,IC2,Ferstl et al.(2010),english,Amy,Sarah,chastened,Amy,Subject,No,Object,0.999569424,"Sarah looked away, her cheeks flushing with embarrassment.",Object,free
I454,Alice led Emily.,F,IC2,Ferstl et al.(2010),english,Alice,Emily,led,Alice,Subject,No,Object,0.622459311,Emily followed close behind.,Object,free
I455,Sarah petted Angela.,F,IC2,Ferstl et al.(2010),english,Sarah,Angela,petted,Sarah,Subject,No,Object,0.999738698,Angela wagged her tail.,Object,free
I456,Emily admonished Anna.,F,IC2,Ferstl et al.(2010),english,Emily,Anna,admonished,Emily,Subject,No,Object,0.998073226,"Anna lowered her gaze, murmuring a quiet apology.",Object,free
I457,Megan rushed to Nicole.,F,IC2,Ferstl et al.(2010),english,Megan,Nicole,rushed to,M,Subject,Yes,Subject,0.499999999,"Nicole turned quickly, concern flashing across her face.",Object,free
I458,Angela venerated Claire.,F,IC2,Ferstl et al.(2010),english,Angela,Claire,venerated,Angela,Subject,No,Object,0.99999623,She admired her unwavering determination.,Subject,free
I459,Anna chased Jane.,F,IC2,Ferstl et al.(2010),english,Anna,Jane,chased,Anna,Subject,No,Object,0.999569424,"Jane ran faster, glancing back over her shoulder.",Object,free
I460,Nicole deplored Tina.,F,IC2,Ferstl et al.(2010),english,Nicole,Tina,deplored,Nicole,Subject,No,Object,0.989012988,She decided to keep her distance from her.,Subject,free
I461,Claire chided Kate.,F,IC2,Ferstl et al.(2010),english,Claire,Kate,chided,Claire,Subject,No,Object,0.999978469,Kate crossed her arms and looked away.,Object,free
I462,Jane cautioned Amy.,F,IC2,Ferstl et al.(2010),english,Jane,Amy,cautioned,Jane,Subject,No,Object,0.999290323,Amy nodded thoughtfully.,Object,free
I463,Tina denounced Alice.,F,IC2,Ferstl et al.(2010),english,Tina,Alice,denounced,T,Subject,No,Object,0.999841528,Alice remained silent.,Object,free
I464,Kate escorted Sarah.,F,IC2,Ferstl et al.(2010),english,Kate,Sarah,escorted,Kate,Subject,No,Object,0.999959874,They walked silently through the dimly lit hallway.,they,free
I465,Amy lauded Emily.,F,IC2,Ferstl et al.(2010),english,Amy,Emily,lauded,Amy,Subject,No,Object,0.999948431,Emily thanked Amy warmly.,Object,free
I466,Alice pardoned Megan.,F,IC2,Ferstl et al.(2010),english,Alice,Megan,pardoned,Alice,Subject,No,Object,0.999993012,Megan nodded in gratitude.,Object,free
I467,Sarah disdained Anna.,F,IC2,Ferstl et al.(2010),english,Sarah,Anna,disdained,Sarah,Subject,No,Object,0.977022617,Anna noticed but chose to remain silent.,Object,free
I468,Emily caught Nicole.,F,IC2,Ferstl et al.(2010),english,Emily,Nicole,caught,Emily,Subject,No,Object,0.939913259,Nicole struggled to break free.,Object,free
I469,Megan prosecuted Claire.,F,IC2,Ferstl et al.(2010),english,Megan,Claire,prosecuted,M,Subject,No,Object,0.880796994,Claire denied the allegations.,Object,free
I470,Angela castigated Jane.,F,IC2,Ferstl et al.(2010),english,Angela,Jane,castigated,Angela,Subject,No,Object,0.997527403,Jane clenched her fists but kept her composure.,Object,free
I471,Anna criticized Tina.,F,IC2,Ferstl et al.(2010),english,Anna,Tina,criticized,Anna,Subject,No,Object,0.999983237,Tina defended herself.,Object,free
I472,Nicole hailed Kate.,F,IC2,Ferstl et al.(2010),english,Nicole,Kate,hailed,Nicole,Subject,No,Object,0.999903852,Kate turned around and smiled.,Object,free
I473,Claire missed Amy.,F,IC2,Ferstl et al.(2010),english,Claire,Amy,missed,Claire,Subject,No,Object,0.999088952,She decided to call her.,Subject,free
I474,Jane visited Alice.,F,IC2,Ferstl et al.(2010),english,Jane,Alice,visited,Jane,Subject,Yes,Subject,0.962672994,Alice welcomed her warmly.,Object,free
I475,Tina complimented Sarah.,F,IC2,Ferstl et al.(2010),english,Tina,Sarah,complimented,T,Subject,No,Object,0.999994561,Sarah thanked her warmly.,Object,free
I476,Kate grieved Emily.,F,IC2,Ferstl et al.(2010),english,Kate,Emily,grieved,Kate,Subject,No,Object,0.995929904,"She visited her favorite spot at the park, holding onto memories they had shared.",Subject,free
I477,Amy protected Megan.,F,IC2,Ferstl et al.(2010),english,Amy,Megan,protected,Amy,Subject,No,Object,0.997527403,Megan thanked Amy with a relieved smile.,Object,free
I478,Alice relished Angela.,F,IC2,Ferstl et al.(2010),english,Alice,Angela,relished,Alice,Subject,No,Object,0.99944712,She admired the way Angela carried herself with quiet confidence.,Subject,free
I479,Sarah shook Nicole.,F,IC2,Ferstl et al.(2010),english,Sarah,Nicole,shook,Sarah,Subject,No,Object,0.982013776,Nicole blinked in confusion.,Object,free
I480,Emily accompanied Claire.,F,IC2,Ferstl et al.(2010),english,Emily,Claire,accompanied,Emily,Subject,Yes,Subject,0.989012988,"They wandered through the bustling market, marveling at the vibrant displays.",they,free
I481,Megan cheered Jane.,F,IC2,Ferstl et al.(2010),english,Megan,Jane,cheered,M,Subject,No,Object,0.962672994,Jane smiled brightly in response.,Object,free
I482,Angela saluted Tina.,F,IC2,Ferstl et al.(2010),english,Angela,Tina,saluted,Angela,Subject,No,Object,0.999995158,Tina nodded in acknowledgment.,Object,free
I483,Anna scorned Kate.,F,IC2,Ferstl et al.(2010),english,Anna,Kate,scorned,Anna,Subject,No,Object,0.995929904,Kate refused to look away.,Object,free
I484,Nicole excused Amy.,F,IC2,Ferstl et al.(2010),english,Nicole,Amy,excused,Nicole,Subject,No,Object,0.998498768,Amy nodded quietly.,Object,free
I485,Claire reprimanded Alice.,F,IC2,Ferstl et al.(2010),english,Claire,Alice,reprimanded,Claire,Subject,No,Object,0.998830459,Alice crossed her arms and looked away.,Object,free
I487,Tina chastized Emily.,F,IC2,Ferstl et al.(2010),english,Tina,Emily,chastized,T,Subject,No,Object,0.999738698,Emily frowned but said nothing.,Object,free
I488,Kate freed Megan.,F,IC2,Ferstl et al.(2010),english,Kate,Megan,freed,Kate,Subject,No,Object,0.999925069,"Megan stumbled forward, her breath catching as she looked back at Kate.",Object,free
I489,Amy calmed Angela.,F,IC2,Ferstl et al.(2010),english,Amy,Angela,calmed,Amy,Subject,Yes,Subject,0.904650432,Angela took a deep breath and nodded.,Object,free
I490,Alice cherished Anna.,F,IC2,Ferstl et al.(2010),english,Alice,Anna,cherished,Alice,Subject,No,Object,0.999569424,Anna felt the warmth of Alice's affection.,Object,free
I491,Sarah esteemed Claire.,F,IC2,Ferstl et al.(2010),english,Sarah,Claire,esteemed,Sarah,Subject,No,Object,0.999738698,Claire valued Sarah in return.,Object,free
I492,Emily believed Jane.,F,IC2,Ferstl et al.(2010),english,Emily,Jane,believed,Emily,Subject,No,Object,0.880796994,She trusted her with secrets she hadn't shared with anyone else.,Subject,free
I493,Megan worshipped Tina.,F,IC2,Ferstl et al.(2010),english,Megan,Tina,worshipped,M,Subject,No,Object,0.999990985,Tina reveled in the attention.,Object,free
I494,Angela banished Kate.,F,IC2,Ferstl et al.(2010),english,Angela,Kate,banished,Angela,Subject,No,Object,0.998498768,Kate vowed to return stronger.,Object,free
I495,Anna complemented Amy.,F,IC2,Ferstl et al.(2010),english,Anna,Amy,complemented,Anna,Subject,No,Object,0.998830459,Amy smiled warmly.,Object,free
I496,Nicole abhorred Alice.,F,IC2,Ferstl et al.(2010),english,Nicole,Alice,abhorred,Nicole,Subject,No,Object,0.939913259,She couldn't stand the way Alice always seemed to manipulate every situation to her advantage.,Subject,free
I497,Claire honoured Sarah.,F,IC2,Ferstl et al.(2010),english,Claire,Sarah,honoured,Claire,Subject,No,Object,0.999994561,Sarah felt a deep sense of gratitude.,Object,free
I498,Jane revered Emily.,F,IC2,Ferstl et al.(2010),english,Jane,Emily,revered,Emily,Object,Yes,Subject,0.731058579,She often sought her advice on matters both personal and professional.,Subject,free
I499,Tina yelled at Megan.,F,IC2,Ferstl et al.(2010),english,Tina,Megan,yelled at,T,Subject,No,Object,0.99682733,Megan took a deep breath and walked away.,Object,free
I500,Kate acclaimed Angela.,F,IC2,Ferstl et al.(2010),english,Kate,Angela,acclaimed,Kate,Subject,No,Object,0.999569424,Angela nodded in appreciation.,Object,free
I501,Amy censured Anna.,F,IC2,Ferstl et al.(2010),english,Amy,Anna,censured,Amy,Subject,No,Object,0.999290323,Anna remained silent.,Object,free
I502,Alice ridiculed Nicole.,F,IC2,Ferstl et al.(2010),english,Alice,Nicole,ridiculed,Alice,Subject,No,Object,0.999925069,Nicole dismissed her with a cold smile.,Object,free
I503,Sarah reassured Jane.,F,IC2,Ferstl et al.(2010),english,Sarah,Jane,reassured,Sarah,Subject,No,Object,0.851952824,Jane nodded slowly.,Object,free
I504,Emily condemned Tina.,F,IC2,Ferstl et al.(2010),english,Emily,Tina,condemned,Emily,Subject,No,Object,0.998073226,Tina refused to apologize.,Object,free
I505,Megan answered Kate.,F,IC2,Ferstl et al.(2010),english,Megan,Kate,answered,M,Subject,No,Object,0.731058579,She wanted to clarify her point.,Subject,free
I506,Angela toasted Amy.,F,IC2,Ferstl et al.(2010),english,Angela,Amy,toasted,Angela,Subject,No,Object,0.995929904,Amy smiled and raised her glass in return.,Object,free
I507,Anna hired Alice.,F,IC2,Ferstl et al.(2010),english,Anna,Alice,hired,Anna,Subject,No,Object,0.999290323,Alice started organizing the project immediately.,Object,free
I508,Nicole idolized Sarah.,F,IC2,Ferstl et al.(2010),english,Nicole,Sarah,idolized,Nicole,Subject,No,Object,0.999988482,She admired the confidence and grace with which Sarah carried herself.,Subject,free
I509,Claire counseled Emily.,F,IC2,Ferstl et al.(2010),english,Claire,Emily,counseled,Claire,Subject,No,Object,0.998830459,Emily considered Claire's advice carefully.,Object,free
I511,Tina worried about Angela.,F,IC2,Ferstl et al.(2010),english,Tina,Angela,worried about,T,Subject,No,Object,0.999975608,She wondered if her friend was truly coping as well as she claimed.,Subject,free
I512,Kate celebrated Anna.,F,IC2,Ferstl et al.(2010),english,Kate,Anna,celebrated,Kate,Subject,No,Object,0.99682733,Anna smiled warmly.,Object,free
I513,Amy mourned Nicole.,F,IC2,Ferstl et al.(2010),english,Amy,Nicole,mourned,Amy,Subject,No,Object,0.999841528,She placed flowers on her grave every Sunday.,Subject,free
I514,Alice spanked Claire.,F,IC2,Ferstl et al.(2010),english,Alice,Claire,spanked,Alice,Subject,No,Object,0.998073226,"Claire turned to face her, her cheeks flushed with both embarrassment and defiance.",Object,free
I515,Sarah dreaded Tina.,F,IC2,Ferstl et al.(2010),english,Sarah,Tina,dreaded,Sarah,Subject,No,Object,0.99997239,She knew their next conversation would inevitably lead to conflict.,Subject,free
I516,Emily guided Kate.,F,IC2,Ferstl et al.(2010),english,Emily,Kate,guided,Emily,Subject,No,Object,0.939913259,Kate followed closely behind.,Object,free
I517,Megan adored Amy.,F,IC2,Ferstl et al.(2010),english,Megan,Amy,adored,M,Subject,No,Object,0.99966459,Amy felt the same way about Megan.,Object,free
I518,Angela consoled Alice.,F,IC2,Ferstl et al.(2010),english,Angela,Alice,consoled,Angela,Subject,No,Object,0.998830459,Alice wiped away her tears and gave Angela a faint smile.,Object,free
I519,Anna prized Sarah.,F,IC2,Ferstl et al.(2010),english,Anna,Sarah,prized,Anna,Subject,No,Object,0.99682733,She admired her unwavering determination.,Subject,free
I520,Nicole distrusted Emily.,F,IC2,Ferstl et al.(2010),english,Nicole,Emily,distrusted,Nicole,Subject,No,Object,0.999738698,She felt that Emily was hiding something important.,Subject,free
I521,Claire employed Megan.,F,IC2,Ferstl et al.(2010),english,Claire,Megan,employed,Claire,Subject,No,Object,0.999738698,Megan excelled in her new role.,Object,free
I522,Jane punished Angela.,F,IC2,Ferstl et al.(2010),english,Jane,Angela,punished,Jane,Subject,No,Object,0.998498768,Angela started to cry.,Object,free
I523,Tina resented Anna.,F,IC2,Ferstl et al.(2010),english,Tina,Anna,resented,T,Subject,No,Object,0.999915056,Anna noticed the tension and decided to confront her about it.,Object,free
I524,Kate treasured Nicole.,F,IC2,Ferstl et al.(2010),english,Kate,Nicole,treasured,Kate,Subject,No,Object,0.994779909,Nicole cherished Kate.,Object,free
I525,Amy penalized Claire.,F,IC2,Ferstl et al.(2010),english,Amy,Claire,penalized,Amy,Subject,No,Object,0.962672994,Claire apologized sincerely.,Object,free
I526,Alice sued Jane.,F,IC2,Ferstl et al.(2010),english,Alice,Jane,sued,Alice,Subject,No,Object,0.999738698,Jane decided to hire a lawyer.,Object,free
I527,Sarah detested Kate.,F,IC2,Ferstl et al.(2010),english,Sarah,Kate,detested,Sarah,Subject,No,Object,0.99682733,"Kate knew it, but she pretended not to care.",Object,free
I529,Megan loved Alice.,F,IC2,Ferstl et al.(2010),english,Megan,Alice,loved,M,Subject,No,Object,0.952574109,Alice felt the same way about Megan.,Object,free
I530,Angela commended Sarah.,F,IC2,Ferstl et al.(2010),english,Angela,Sarah,commended,Angela,Subject,No,Object,0.999988482,Sarah smiled warmly in response.,Object,free
I531,Anna pitied Emily.,F,IC2,Ferstl et al.(2010),english,Anna,Emily,pitied,Anna,Subject,No,Object,0.999948431,She reached out to offer her support.,Subject,free
I532,Nicole applauded Megan.,F,IC2,Ferstl et al.(2010),english,Nicole,Megan,applauded,Nicole,Subject,No,Object,0.999999806,Megan smiled in appreciation.,Object,free
I533,Claire feared Angela.,F,IC2,Ferstl et al.(2010),english,Claire,Angela,feared,Claire,Subject,No,Object,0.99995451,Angela smiled knowingly.,Object,free
I534,Jane fed Anna.,F,IC2,Ferstl et al.(2010),english,Jane,Anna,fed,Jane,Subject,No,Object,0.999968695,Anna smiled gratefully.,Object,free
I535,Tina loathed Nicole.,F,IC2,Ferstl et al.(2010),english,Tina,Nicole,loathed,T,Subject,No,Object,0.999860117,She avoided her at every opportunity.,Subject,free
I536,Kate rewarded Claire.,F,IC2,Ferstl et al.(2010),english,Kate,Claire,rewarded,Kate,Subject,No,Object,0.999964523,Claire smiled gratefully.,Object,free
I537,Amy appreciated Jane.,F,IC2,Ferstl et al.(2010),english,Amy,Jane,appreciated,Amy,Subject,No,Object,0.999925069,She admired her dedication and work ethic.,Subject,free
I538,Alice despised Tina.,F,IC2,Ferstl et al.(2010),english,Alice,Tina,despised,Alice,Subject,No,Object,0.999860117,"Tina, however, remained oblivious to Alice's feelings.",Object,free
I539,Sarah disliked Amy.,F,IC2,Ferstl et al.(2010),english,Sarah,Amy,disliked,Sarah,Subject,No,Object,0.777299867,She avoided her whenever possible.,Subject,free
I540,Emily favoured Alice.,F,IC2,Ferstl et al.(2010),english,Emily,Alice,favoured,Emily,Subject,No,Object,0.998073226,Alice appreciated the gesture.,Object,free
I541,Megan hated Sarah.,F,IC2,Ferstl et al.(2010),english,Megan,Sarah,hated,M,Subject,No,Object,0.997527403,She couldn’t stand the way Sarah always acted superior.,Subject,free
I542,Angela liked Emily.,F,IC2,Ferstl et al.(2010),english,Angela,Emily,liked,Angela,Subject,No,Object,0.999876565,Emily admired Angela.,Object,free
I543,Anna respected Megan.,F,IC2,Ferstl et al.(2010),english,Anna,Megan,respected,Anna,Subject,No,Object,0.999986933,She admired her dedication and work ethic.,Subject,free
I544,Nicole admired Angela.,F,IC2,Ferstl et al.(2010),english,Nicole,Angela,admired,Nicole,Subject,No,Object,0.999999806,She wondered how Angela always seemed so confident.,Subject,free
I545,Claire carried Anna.,F,IC2,Ferstl et al.(2010),english,Claire,Anna,carried,Claire,Subject,No,Object,0.4378235,Anna rested her head on Claire's shoulder.,Object,free
I546,Jane envied Nicole.,F,IC2,Ferstl et al.(2010),english,Jane,Nicole,envied,Jane,Subject,No,Object,0.999999568,She always seemed to have everything perfectly together.,Subject,free
I547,Tina fancied Claire.,F,IC2,Ferstl et al.(2010),english,Tina,Claire,fancied,T,Subject,No,Object,0.999996588,Claire hadn't yet noticed.,Object,free
I548,Kate laughed at Jane.,F,IC2,Ferstl et al.(2010),english,Kate,Jane,laughed at,Kate,Subject,No,Object,0.999738698,Jane rolled her eyes in mock exasperation.,Object,free
I01,Mike aggravated Tony. He,M,IC1,Rohde & Kehler (2014),english,Mike,Tony,aggravated,Mike,Subject,Yes,Subject,0.267430973,felt frustrated and walked away.,Object,pronoun
I02,Tony amazed Eric. He,M,IC1,Rohde & Kehler (2014),english,Tony,Eric,amazed,Tony,Subject,Yes,Subject,0.99097654,couldn't believe what Tony had accomplished.,Object,pronoun
I03,Eric amused Zack. He,M,IC1,Rohde & Kehler (2014),english,Eric,Zack,amused,Eric,Subject,Yes,Subject,0.998041764,laughed at the joke Eric told.,Object,pronoun
I04,Zack annoyed Ben. He,M,IC1,Rohde & Kehler (2014),english,Zack,Ben,annoyed,Z,Subject,No,Object,0.268870882,refused to listen to what Ben was saying.,Subject,pronoun
I05,Ben apologized to Paul. He,M,IC1,Rohde & Kehler (2014),english,Ben,Paul,apologized to,Ben,Subject,Yes,Subject,0.999611109,explained that he didn’t mean to upset him.,Subject,pronoun
I06,Paul bored David. He,M,IC1,Rohde & Kehler (2014),english,Paul,David,bored,Paul,Subject,Yes,Subject,0.999437474,found their conversation uninteresting.,Subject,pronoun
I07,David charmed Nick. He,M,IC1,Rohde & Kehler (2014),english,David,Nick,charmed,David,Subject,Yes,Subject,0.999791594,seemed genuinely interested in what Nick had to say.,Subject,pronoun
I08,Nick offended Steve. He,M,IC1,Rohde & Kehler (2014),english,Nick,Steve,offended,Nick,Subject,Yes,Subject,0.725525835,apologized sincerely to mend their friendship.,Object,pronoun
I09,Steve confessed to Brian. He,M,IC1,Rohde & Kehler (2014),english,Steve,Brian,confessed to,Steve,Subject,Yes,Subject,0.87911481,apologized for his mistake.,Subject,pronoun
I10,Brian deceived Frank. He,M,IC1,Rohde & Kehler (2014),english,Brian,Frank,deceived,Brian,Subject,No,Object,0.999083603,apologized later when the truth came out.,Subject,pronoun
