itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I382,Alice dumbfounded Tina.,F,IC1,Ferstl et al.(2010),english,Alice,Tina,dumbfounded,Alice,Subject,Yes,Subject,0.865197437,"Tina stood there, her mouth agape, as she struggled to process what had just happened.",Object,free
I383,Sarah flattered Amy.,F,IC1,Ferstl et al.(2010),english,Sarah,Amy,flattered,Sarah,Subject,No,Object,0.116790434,Amy smiled warmly at the compliment and thanked Sarah for her kind words.,Object,free
I384,Emily alienated Alice.,F,IC1,Ferstl et al.(2010),english,Emily,Alice,alienated,Emily,Subject,No,Object,0.490092702,Alice responded by completely ignoring Emily at the party that night.,Object,free
I385,Megan harassed Sarah.,F,IC1,Ferstl et al.(2010),english,Megan,Sarah,harassed,M,Object,Yes,Subject,0.745491844,"Sarah decided to report the incident to their supervisor, hoping to put an end to Megan's behavior.",Object,free
I386,Angela approached Emily.,F,IC1,Ferstl et al.(2010),english,Angela,Emily,approached,Ang,Subject,No,Object,0.459317893,"Emily looked up from her book, slightly startled by the sudden interruption, and smiled warmly at Angela.",Object,free
I387,Anna beguiled Megan.,F,IC1,Ferstl et al.(2010),english,Anna,Megan,beguiled,Anna,Subject,Yes,Subject,0.885694861,Megan found herself entranced by Anna's charming smile and captivating stories.,Object,free
I388,Nicole caressed Angela.,F,IC1,Ferstl et al.(2010),english,Nicole,Angela,caressed,Nic,Subject,No,Object,0.041202461,Angela smiled warmly and leaned into Nicole's gentle touch.,Object,free
I389,Claire enlivened Anna.,F,IC1,Ferstl et al.(2010),english,Claire,Anna,enlivened,Cla,Subject,Yes,Subject,0.609263607,Anna then began to sing a lively tune that caught the attention of everyone in the room.,Object,free
I390,Jane corrupted Nicole.,F,IC1,Ferstl et al.(2010),english,Jane,Nicole,corrupted,Jane,Subject,No,Object,0.223523446,Nicole then began to influence others in the group with her newfound darker perspective.,Object,free
I391,Tina confounded Claire.,F,IC1,Ferstl et al.(2010),english,Tina,Claire,confounded,T,Object,Yes,Subject,0.942940328,"Claire stormed out of the room, leaving Tina to wonder if she had gone too far.",Object,free
I392,Kate deserted Jane.,F,IC1,Ferstl et al.(2010),english,Kate,Jane,deserted,Kate,Subject,Yes,Subject,0.751473018,"Jane was left to navigate the unfamiliar city alone, feeling both angry and scared by Kate's sudden disappearance.",Object,free
I393,Amy discouraged Tina.,F,IC1,Ferstl et al.(2010),english,Amy,Tina,discouraged,Amy,Subject,Yes,Subject,0.8038767,"Tina then walked away, feeling defeated and unsure of how to proceed with her idea.",Object,free
I394,Alice tracked Kate.,F,IC1,Ferstl et al.(2010),english,Alice,Kate,tracked,Alice,Subject,Yes,Subject,0.548341051,Kate suddenly stopped in front of a small café and glanced over her shoulder.,Object,free
I395,Sarah startled Alice.,F,IC1,Ferstl et al.(2010),english,Sarah,Alice,startled,Sarah,Subject,Yes,Subject,0.65741741,"Alice jumped back, almost knocking over her cup of coffee as she stared at Sarah in surprise.",Object,free
I396,Emily defamed Sarah.,F,IC1,Ferstl et al.(2010),english,Emily,Sarah,defamed,Emily,Subject,No,Object,0.215653957,Sarah decided to take legal action against Emily for damaging her reputation.,Object,free
I397,Megan abandoned Emily.,F,IC1,Ferstl et al.(2010),english,Megan,Emily,abandoned,M,Object,Yes,Subject,0.539487586,"Emily was left standing alone in the deserted alley, wondering what she had done to deserve such treatment from her former friend.",Object,free
I398,Angela courted Megan.,F,IC1,Ferstl et al.(2010),english,Angela,Megan,courted,Ang,Subject,Yes,Subject,0.630986169,Megan was charmed by Angela's thoughtful gestures and romantic getaways.,Object,free
I399,Anna wounded Angela.,F,IC1,Ferstl et al.(2010),english,Anna,Angela,wounded,Anna,Subject,No,Object,0.012143152,"Angela stumbled backward, clutching her arm in pain.",Object,free
I400,Nicole chilled Anna.,F,IC1,Ferstl et al.(2010),english,Nicole,Anna,chilled,Nic,Subject,No,Object,0.071433928,"Anna then took a step back, her eyes fixed on Nicole with a mixture of surprise and wariness.",Object,free
I401,Claire nettled Nicole.,F,IC1,Ferstl et al.(2010),english,Claire,Nicole,nettled,Cla,Subject,Yes,Subject,0.919828983,Nicole shot back a withering glance that made Claire take a step back.,Object,free
I402,Jane pursued Claire.,F,IC1,Ferstl et al.(2010),english,Jane,Claire,pursued,Jane,Subject,Yes,Subject,0.641034631,Claire quickly turned down a narrow alleyway in an attempt to lose Jane.,Object,free
I403,Tina dreamed about Jane.,F,IC1,Ferstl et al.(2010),english,Tina,Jane,dreamed about,T,Object,No,Object,0.00098501,Jane was standing in a beautiful garden filled with vibrant flowers and towering trees.,Object,free
I404,Kate galled Tina.,F,IC1,Ferstl et al.(2010),english,Kate,Tina,galled,Kate,Subject,Yes,Subject,0.59874312,"Tina immediately called Kate back, demanding to know what was so urgent.",Object,free
I405,Amy stimulated Kate.,F,IC1,Ferstl et al.(2010),english,Amy,Kate,stimulated,Amy,Subject,No,Object,0.019948433,Kate then began to engage in a lively conversation with Amy about their upcoming project.,Object,free
I406,Alice affected Amy.,F,IC1,Ferstl et al.(2010),english,Alice,Amy,affected,Alice,Subject,No,Object,0.077816376,"Amy subsequently avoided Alice for several weeks, still trying to process the unexpected encounter.",Object,free
I407,Julia embraced Sarah.,F,IC1,Ferstl et al.(2010),english,Julia,Sarah,embraced,Jul,Subject,No,Object,0.492269459,"Sarah smiled warmly and hugged her back, feeling a sense of comfort in Julia's arms.",Object,free
I408,Julia fazed Emily.,F,IC1,Ferstl et al.(2010),english,Julia,Emily,fazed,Jul,Subject,No,Object,0.349489521,"Emily turned away, trying to compose herself as she wondered what she had done to deserve such a cold reaction from Julia.",Object,free
I409,Julia debated with Megan.,F,IC1,Ferstl et al.(2010),english,Julia,Megan,debated with,Jul,Subject,Yes,Subject,0.981048524,Megan countered Julia's argument with a series of statistics and expert opinions.,Object,free
I410,Julia defied Angela.,F,IC1,Ferstl et al.(2010),english,Julia,Angela,defied,Jul,Subject,Yes,Subject,0.963389914,Angela retaliated by spreading rumors about Julia's personal life throughout the office.,Object,free
I411,Julia questioned Anna.,F,IC1,Ferstl et al.(2010),english,Julia,Anna,questioned,Jul,Subject,Yes,Subject,0.628623983,Anna looked taken aback by the sudden inquiry and hesitated before responding.,Object,free
I412,Julia assisted Nicole.,F,IC2,Rohde & Kehler (2014),english,Julia,Nicole,assisted,Jul,Subject,Yes,Subject,0.745782788,Nicole then went on to finish the project with ease and accuracy.,Object,free
I413,Julia blames Claire.,F,IC2,Rohde & Kehler (2014),english,Julia,Claire,blames,Jul,Subject,No,Object,0.234871882,"Claire, however, believes that the situation is far more complicated than Julia is willing to admit.",Object,free
I414,Julia comforted Jane.,F,IC2,Rohde & Kehler (2014),english,Julia,Jane,comforted,Jul,Subject,No,Object,0.276352678,"Jane smiled weakly at Julia, feeling a sense of gratitude towards her friend.",Object,free
I415,Julia congratulated Tina.,F,IC2,Rohde & Kehler (2014),english,Julia,Tina,congratulated,Jul,Subject,No,Object,0.008066975,Tina beamed with pride as she accepted the award from the ceremony host.,Object,free
I416,Julia corrected Kate.,F,IC2,Rohde & Kehler (2014),english,Julia,Kate,corrected,Jul,Subject,Yes,Subject,0.589207896,"Kate listened intently to Julia's explanation, trying to understand where she had gone wrong.",Object,free
I417,Julia detests Amy.,F,IC2,Rohde & Kehler (2014),english,Julia,Amy,detests,Jul,Subject,Yes,Subject,0.667192717,"Amy, on the other hand, is completely oblivious to Julia's feelings and often tries to engage her in friendly conversations.",Object,free
I418,Julia fears Alice.,F,IC2,Rohde & Kehler (2014),english,Julia,Alice,fears,Jul,Subject,No,Object,0.497147734,"Alice, on the other hand, seems completely unaware of Julia's apprehension.",Object,free
I419,Sarah envies Julia.,F,IC2,Rohde & Kehler (2014),english,Sarah,Julia,envies,Sarah,Subject,No,Object,0.131136766,"Julia, on the other hand, has always admired Sarah's exceptional cooking skills.",Object,free
I420,Emily hates Julia.,F,IC2,Rohde & Kehler (2014),english,Emily,Julia,hates,Emily,Subject,No,Object,0.499553823,"Julia, on the other hand, is completely unaware of Emily's feelings towards her.",Object,free
I421,Megan helped Julia.,F,IC2,Rohde & Kehler (2014),english,Megan,Julia,helped,M,Object,No,Object,0.420482765,Julia was extremely grateful for Megan's assistance and immediately offered to repay her in any way she could.,Object,free
I422,Angela mocked Julia.,F,IC2,Rohde & Kehler (2014),english,Angela,Julia,mocked,Ang,Subject,No,Object,0.345773865,Julia shot back with a witty remark that left Angela speechless.,Object,free
I423,Anna noticed Julia.,F,IC2,Rohde & Kehler (2014),english,Anna,Julia,noticed,Anna,Subject,No,Object,0.002849918,"Julia was sitting alone at a small table, staring out the window with a look of deep contemplation on her face.",Object,free
I424,Nicole pacified Julia.,F,IC2,Rohde & Kehler (2014),english,Nicole,Julia,pacified,Nic,Subject,Yes,Subject,0.685577187,Julia then smiled weakly and thanked Nicole for her understanding.,Object,free
I425,Claire praised Julia.,F,IC2,Rohde & Kehler (2014),english,Claire,Julia,praised,Cla,Subject,No,Object,0.019451359,Julia smiled humbly and thanked Claire for her kind words.,Object,free
I426,Jane reproached Julia.,F,IC2,Rohde & Kehler (2014),english,Jane,Julia,reproached,Jane,Subject,No,Object,0.01357643,"Julia looked down, her eyes welling up with tears as she whispered an apology.",Object,free
I427,Tina scolded Julia.,F,IC2,Rohde & Kehler (2014),english,Tina,Julia,scolded,T,Object,No,Object,0.462585077,"Julia looked down, her eyes welling up with tears as she apologized for her mistake.",Object,free
I428,Kate stared at Julia.,F,IC2,Rohde & Kehler (2014),english,Kate,Julia,stared at,Kate,Subject,No,Object,0.010430231,Julia met her gaze with a calm and collected expression that made Kate feel uneasy.,Object,free
I429,Amy thanked Julia.,F,IC2,Rohde & Kehler (2014),english,Amy,Julia,thanked,Amy,Subject,No,Object,0.231933627,Julia smiled warmly and handed Amy a small gift in return for her gratitude.,Object,free
I430,Alice trusted Julia.,F,IC2,Rohde & Kehler (2014),english,Alice,Julia,trusted,Alice,Subject,Yes,Subject,0.800676891,"Julia had always been there for Alice, offering a listening ear and a comforting presence whenever she needed it.",Object,free
I431,Sarah values Emily.,F,IC2,Rohde & Kehler (2014),english,Sarah,Emily,values,Emily,Object,No,Object,0.135509877,Emily is someone Sarah often turns to for advice and emotional support.,Object,free
I432,Emily cuddled Megan.,F,IC2,Ferstl et al.(2010),english,Emily,Megan,cuddled,Emily,Subject,No,Object,0.260524084,Megan smiled warmly and wrapped her arms around Emily in a gentle hug.,Object,free
I433,Megan decried Angela.,F,IC2,Ferstl et al.(2010),english,Megan,Angela,decried,M,Object,No,Object,0.473034419,Angela simply rolled her eyes and walked away.,Object,free
I434,Angela moved Anna.,F,IC2,Ferstl et al.(2010),english,Angela,Anna,moved,Ang,Subject,No,Object,0.008928374,"Anna then stood up and brushed herself off, giving Angela a curious look.",Object,free
I435,Anna deprecated Nicole.,F,IC2,Ferstl et al.(2010),english,Anna,Nicole,deprecated,Anna,Subject,No,Object,0.214271796,Nicole responded by criticizing Anna's behavior in front of their colleagues.,Object,free
I436,Nicole encouraged Claire.,F,IC2,Ferstl et al.(2010),english,Nicole,Claire,encouraged,Nic,Subject,Yes,Subject,0.70782864,Claire then stood up and began to confidently present her ideas to the entire team.,Object,free
I437,Claire played with Jane.,F,IC2,Ferstl et al.(2010),english,Claire,Jane,played with,Cla,Subject,Yes,Subject,0.935247535,Jane then suggested they have a tea party with their stuffed animals.,Object,free
I438,Jane hit Tina.,F,IC2,Ferstl et al.(2010),english,Jane,Tina,hit,Jane,Subject,No,Object,0.19967312,Tina immediately retaliated by pushing Jane to the ground.,Object,free
I439,Tina reproved Kate.,F,IC2,Ferstl et al.(2010),english,Tina,Kate,reproved,T,Object,No,Object,0.180996787,"Kate looked down, her eyes welling up with tears as she mumbled an apology.",Object,free
I440,Kate forgot Amy.,F,IC2,Ferstl et al.(2010),english,Kate,Amy,forgot,Kate,Subject,No,Object,0.052028625,"Amy was left standing alone at the party, wondering why her friend had disappeared without a word.",Object,free
I441,Amy exalted Alice.,F,IC2,Ferstl et al.(2010),english,Amy,Alice,exalted,Amy,Subject,No,Object,0.003869246,Alice smiled warmly at the praise and continued to work on her project.,Object,free
I442,Alice instructed Sarah.,F,IC2,Ferstl et al.(2010),english,Alice,Sarah,instructed,Alice,Subject,Yes,Subject,0.74446345,Sarah then carefully followed the instructions to complete the task.,Object,free
I443,Sarah warned Megan.,F,IC2,Ferstl et al.(2010),english,Sarah,Megan,warned,Sarah,Subject,Yes,Subject,0.776032172,Megan immediately stopped what she was doing and turned to face Sarah with a concerned expression.,Object,free
I444,Emily welcomed Angela.,F,IC2,Ferstl et al.(2010),english,Emily,Angela,welcomed,Emily,Subject,No,Object,0.436050807,Angela smiled warmly and handed Emily a bouquet of flowers.,Object,free
I445,Megan rebuked Anna.,F,IC2,Ferstl et al.(2010),english,Megan,Anna,rebuked,M,Object,Yes,Subject,0.511459369,Anna looked taken aback by Megan's harsh words.,Object,free
I446,Angela blessed Nicole.,F,IC2,Ferstl et al.(2010),english,Angela,Nicole,blessed,Ang,Subject,No,Object,0.10303369,"Nicole smiled warmly at Angela, feeling a sense of gratitude towards her.",Object,free
I447,Anna divorced Claire.,F,IC2,Ferstl et al.(2010),english,Anna,Claire,divorced,Anna,Subject,Yes,Subject,0.604427313,Claire moved to a new city to start fresh and focus on her career as a writer.,Object,free
I448,Nicole persecuted Jane.,F,IC2,Ferstl et al.(2010),english,Nicole,Jane,persecuted,Nic,Subject,No,Object,0.437614308,"Jane eventually found solace in her closest friend, Sarah, who helped her cope with the emotional trauma inflicted by Nicole.",Object,free
I449,Claire derided Tina.,F,IC2,Ferstl et al.(2010),english,Claire,Tina,derided,Cla,Subject,Yes,Subject,0.852602663,Tina shot back with a sarcastic remark that left Claire momentarily speechless.,Object,free
I450,Jane wanted Kate.,F,IC2,Ferstl et al.(2010),english,Jane,Kate,wanted,Jane,Subject,No,Object,0.037860465,Kate was already on her way to meet Jane at the coffee shop.,Object,free
I451,Tina advised Amy.,F,IC2,Ferstl et al.(2010),english,Tina,Amy,advised,T,Object,Yes,Subject,0.752278678,Amy then made a decision based on Tina's guidance and started working on her project immediately.,Object,free
I452,Kate supported Alice.,F,IC2,Ferstl et al.(2010),english,Kate,Alice,supported,Kate,Subject,Yes,Subject,0.705048761,Alice then went on to thank Kate for her unwavering support throughout the difficult project.,Object,free
I453,Amy chastened Sarah.,F,IC2,Ferstl et al.(2010),english,Amy,Sarah,chastened,Amy,Subject,No,Object,0.061752349,"Sarah looked down, her eyes welling up with tears as she mumbled a quiet apology.",Object,free
I454,Alice led Emily.,F,IC2,Ferstl et al.(2010),english,Alice,Emily,led,Alice,Subject,Yes,Subject,0.950698932,Emily followed closely behind her through the dense forest.,Object,free
I455,Sarah petted Angela.,F,IC2,Ferstl et al.(2010),english,Sarah,Angela,petted,Sarah,Subject,No,Object,0.221762678,Angela smiled warmly and leaned into Sarah's touch.,Object,free
I456,Emily admonished Anna.,F,IC2,Ferstl et al.(2010),english,Emily,Anna,admonished,Emily,Subject,No,Object,0.262867095,"Anna looked down, her eyes welling up with tears as she mumbled a quiet apology.",Object,free
