itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I452,Kate supported Alice.,F,IC2,Ferstl et al.(2010),english,Kate,Alice,supported,Alice,Object,No,5.05E-11,Object,Alice felt grateful for Kate's support.,Object,free
I453,Amy chastened Sarah.,F,IC2,Ferstl et al.(2010),english,Amy,Sarah,chastened,Sarah,Object,No,4.76E-11,Object,Sarah felt guilty about her actions.,Object,free
I454,Alice led Emily.,F,IC2,Ferstl et al.(2010),english,Alice,Emily,led,Emily,Object,No,4.53E-10,Object,Emily followed Alice closely.,Object,free
I455,Sarah petted Angela.,F,IC2,Ferstl et al.(2010),english,Sarah,Angela,petted,Ang,Object,No,9.27E-11,Object,Angela purred contentedly under Sarah's touch.,Object,free
I456,Emily admonished Anna.,F,IC2,Ferstl et al.(2010),english,Emily,Anna,admonished,Anna,Object,No,4.90E-10,Object,"Anna listened quietly, nodding along as she absorbed Emily's words.",Object,free
I457,Megan rushed to Nicole.,F,IC2,Ferstl et al.(2010),english,Megan,Nicole,rushed to,Nic,Object,No,1.00E-12,Object,Nicole looked surprised by Megan's sudden rush.,Object,free
I458,Angela venerated Claire.,F,IC2,Ferstl et al.(2010),english,Angela,Claire,venerated,Cla,Object,No,4.38E-13,Object,Claire was seen as a role model by Angela.,Object,free
I459,Anna chased Jane.,F,IC2,Ferstl et al.(2010),english,Anna,Jane,chased,Jane,Object,No,5.45E-11,Object,Jane quickly tried to hide behind a tree.,Object,free
I460,Nicole deplored Tina.,F,IC2,Ferstl et al.(2010),english,Nicole,Tina,deplored,T,Object,No,1.46E-10,Object,Tina felt hurt by Nicole's disdain.,Object,free
I461,Claire chided Kate.,F,IC2,Ferstl et al.(2010),english,Claire,Kate,chided,Kate,Object,No,1.33E-11,Object,Kate hung her head in shame.,Object,free
I462,Jane cautioned Amy.,F,IC2,Ferstl et al.(2010),english,Jane,Amy,cautioned,Amy,Object,No,4.82E-10,Object,Amy listened carefully to Jane's advice.,Object,free
I463,Tina denounced Alice.,F,IC2,Ferstl et al.(2010),english,Tina,Alice,denounced,Alice,Object,No,6.29E-11,Object,"Tina felt that it was important to speak the truth, regardless of the consequences.",Subject,free
I464,Kate escorted Sarah.,F,IC2,Ferstl et al.(2010),english,Kate,Sarah,escorted,Sarah,Object,No,4.24E-11,Object,Sarah felt relieved to have Kate by her side.,Object,free
I465,Amy lauded Emily.,F,IC2,Ferstl et al.(2010),english,Amy,Emily,lauded,Emily,Object,No,9.48E-13,Object,Emily blushed at the unexpected praise.,Object,free
I466,Alice pardoned Megan.,F,IC2,Ferstl et al.(2010),english,Alice,Megan,pardoned,M,Object,No,1.68E-11,Object,Alice then proceeded to explain the situation to her.,Subject,free
I467,Sarah disdained Anna.,F,IC2,Ferstl et al.(2010),english,Sarah,Anna,disdained,Anna,Object,No,9.23E-11,Object,"Anna, however, remained unfazed by Sarah's disdain.",Object,free
I468,Emily caught Nicole.,F,IC2,Ferstl et al.(2010),english,Emily,Nicole,caught,Nic,Object,No,1.48E-10,Object,Nicole looked surprised by the sudden action.,Object,free
I469,Megan prosecuted Claire.,F,IC2,Ferstl et al.(2010),english,Megan,Claire,prosecuted,Cla,Object,No,3.89E-11,Object,"Claire felt冤屈并决定上诉。 

Note: The provided instruction seems to ask for a continuation using one of the mentioned characters, but no specific characters",NA,free
I470,Angela castigated Jane.,F,IC2,Ferstl et al.(2010),english,Angela,Jane,castigated,Jane,Object,No,6.90E-12,Object,Jane felt embarrassed and apologized for her mistake.,Object,free
I471,Anna criticized Tina.,F,IC2,Ferstl et al.(2010),english,Anna,Tina,criticized,T,Object,No,1.26E-10,Object,Tina felt defensive after Anna's critique.,Object,free
I472,Nicole hailed Kate.,F,IC2,Ferstl et al.(2010),english,Nicole,Kate,hailed,Kate,Object,No,1.64E-12,Object,"Kate responded with a warm smile, wondering what Nicole needed.",Object,free
I473,Claire missed Amy.,F,IC2,Ferstl et al.(2010),english,Claire,Amy,missed,Amy,Object,No,1.42E-12,Object,Claire decided to call Amy to see how she was doing.,Subject,free
I474,Jane visited Alice.,F,IC2,Ferstl et al.(2010),english,Jane,Alice,visited,Alice,Object,No,5.83E-10,Object,Alice was thrilled to see Jane.,Object,free
I475,Tina complimented Sarah.,F,IC2,Ferstl et al.(2010),english,Tina,Sarah,complimented,Sarah,Object,No,2.82E-12,Object,Sarah felt a warm glow of appreciation.,Object,free
I476,Kate grieved Emily.,F,IC2,Ferstl et al.(2010),english,Kate,Emily,grieved,Emily,Object,No,1.07E-09,Object,Emily's absence left a void in Kate's life that seemed impossible to fill.,Object,free
I477,Amy protected Megan.,F,IC2,Ferstl et al.(2010),english,Amy,Megan,protected,M,Object,No,1.05E-11,Object,Megan felt grateful for Amy's support.,Object,free
I478,Alice relished Angela.,F,IC2,Ferstl et al.(2010),english,Alice,Angela,relished,Ang,Object,No,1.31E-11,Object,Alice found Angela's company refreshing and full of energy.,Subject,free
I479,Sarah shook Nicole.,F,IC2,Ferstl et al.(2010),english,Sarah,Nicole,shook,Nic,Object,No,4.08E-10,Object,Nicole jumped in surprise.,Object,free
I480,Emily accompanied Claire.,F,IC2,Ferstl et al.(2010),english,Emily,Claire,accompanied,Cla,Object,No,5.65E-11,Object,Claire felt more confident with Emily by her side.,Object,free
I481,Megan cheered Jane.,F,IC2,Ferstl et al.(2010),english,Megan,Jane,cheered,Jane,Object,No,8.23E-12,Object,Jane felt a surge of energy and smiled widely.,Object,free
I482,Angela saluted Tina.,F,IC2,Ferstl et al.(2010),english,Angela,Tina,saluted,T,Object,No,2.27E-12,Object,Tina returned the salute with a warm smile.,Object,free
I483,Anna scorned Kate.,F,IC2,Ferstl et al.(2010),english,Anna,Kate,scorned,Kate,Object,No,8.22E-11,Object,Kate felt hurt by Anna's words.,Object,free
I484,Nicole excused Amy.,F,IC2,Ferstl et al.(2010),english,Nicole,Amy,excused,Amy,Object,No,1.09E-12,Object,Amy felt relieved and grateful for the understanding.,Object,free
I485,Claire reprimanded Alice.,F,IC2,Ferstl et al.(2010),english,Claire,Alice,reprimanded,Alice,Object,No,5.43E-11,Object,"Alice listened quietly, nodding along as she absorbed Claire's words.",Object,free
I487,Tina chastized Emily.,F,IC2,Ferstl et al.(2010),english,Tina,Emily,chastized,Emily,Object,No,2.60E-11,Object,"Emily listened quietly, taking in Tina's words.",Object,free
I488,Kate freed Megan.,F,IC2,Ferstl et al.(2010),english,Kate,Megan,freed,M,Object,No,7.32E-11,Object,Megan expressed her gratitude to Kate.,Object,free
I489,Amy calmed Angela.,F,IC2,Ferstl et al.(2010),english,Amy,Angela,calmed,Ang,Object,No,1.56E-11,Object,Angela felt much better afterwards.,Object,free
I490,Alice cherished Anna.,F,IC2,Ferstl et al.(2010),english,Alice,Anna,cherished,Anna,Object,No,6.80E-12,Object,Alice made sure to call Anna every day to catch up on the latest news and share stories.,Subject,free
I491,Sarah esteemed Claire.,F,IC2,Ferstl et al.(2010),english,Sarah,Claire,esteemed,Cla,Object,No,1.34E-10,Object,Claire was always there for Sarah during tough times.,Object,free
I492,Emily believed Jane.,F,IC2,Ferstl et al.(2010),english,Emily,Jane,believed,Jane,Object,No,2.13E-11,Object,Jane felt relieved that Emily trusted her.,Object,free
I493,Megan worshipped Tina.,F,IC2,Ferstl et al.(2010),english,Megan,Tina,worshipped,T,Object,No,1.46E-13,Object,Tina was Megan's role model in every aspect of life.,Object,free
I494,Angela banished Kate.,F,IC2,Ferstl et al.(2010),english,Angela,Kate,banished,Kate,Object,No,5.82E-12,Object,Kate was left to wander alone in the vast wilderness.,Object,free
I495,Anna complemented Amy.,F,IC2,Ferstl et al.(2010),english,Anna,Amy,complemented,Amy,Object,No,3.18E-10,Object,Amy blushed at the kind words.,Object,free
I496,Nicole abhorred Alice.,F,IC2,Ferstl et al.(2010),english,Nicole,Alice,abhorred,Alice,Object,No,1.53E-11,Object,Nicole made sure to avoid any situation where she would have to interact with Alice.,Subject,free
I497,Claire honoured Sarah.,F,IC2,Ferstl et al.(2010),english,Claire,Sarah,honoured,Sarah,Object,No,6.91E-13,Object,Sarah felt very appreciated by Claire's gesture.,Object,free
I498,Jane revered Emily.,F,IC2,Ferstl et al.(2010),english,Jane,Emily,revered,Emily,Object,No,1.99E-11,Object,Emily was Jane's role model in everything she did.,Object,free
I499,Tina yelled at Megan.,F,IC2,Ferstl et al.(2010),english,Tina,Megan,yelled at,M,Object,No,1.45E-11,Object,Megan looked surprised by Tina's outburst.,Object,free
I500,Kate acclaimed Angela.,F,IC2,Ferstl et al.(2010),english,Kate,Angela,acclaimed,Ang,Object,No,3.18E-12,Object,Angela beamed with pride.,Object,free
I501,Amy censured Anna.,F,IC2,Ferstl et al.(2010),english,Amy,Anna,censured,Anna,Object,No,9.35E-12,Object,Anna felt defensive and decided to explain her side of the story.,Object,free
I502,Alice ridiculed Nicole.,F,IC2,Ferstl et al.(2010),english,Alice,Nicole,ridiculed,Nic,Object,No,4.32E-11,Object,Nicole felt hurt by Alice's words.,Object,free
I503,Sarah reassured Jane.,F,IC2,Ferstl et al.(2010),english,Sarah,Jane,reassured,Jane,Object,No,4.99E-10,Object,Jane felt much better after hearing Sarah's words.,Object,free
I504,Emily condemned Tina.,F,IC2,Ferstl et al.(2010),english,Emily,Tina,condemned,T,Object,No,4.89E-10,Object,Tina felt hurt by Emily's words.,Object,free
I505,Megan answered Kate.,F,IC2,Ferstl et al.(2010),english,Megan,Kate,answered,Kate,Object,No,5.73E-11,Object,Kate nodded in understanding.,Object,free
I506,Angela toasted Amy.,F,IC2,Ferstl et al.(2010),english,Angela,Amy,toasted,Amy,Object,No,2.60E-12,Object,Amy smiled and raised her glass in return.,Object,free
I507,Anna hired Alice.,F,IC2,Ferstl et al.(2010),english,Anna,Alice,hired,Alice,Object,No,1.03E-11,Object,Alice started her new role with enthusiasm and dedication.,Object,free
I508,Nicole idolized Sarah.,F,IC2,Ferstl et al.(2010),english,Nicole,Sarah,idolized,Sarah,Object,No,8.63E-13,Object,"Sarah was seen as a role model by many, including Nicole.",Object,free
I509,Claire counseled Emily.,F,IC2,Ferstl et al.(2010),english,Claire,Emily,counseled,Emily,Object,No,4.72E-11,Object,Emily listened intently to Claire's advice.,Object,free
I511,Tina worried about Angela.,F,IC2,Ferstl et al.(2010),english,Tina,Angela,worried about,Ang,Object,No,3.20E-11,Object,Angela had been acting strangely quiet lately.,Object,free
I512,Kate celebrated Anna.,F,IC2,Ferstl et al.(2010),english,Kate,Anna,celebrated,Anna,Object,No,1.23E-11,Object,Anna felt deeply appreciated by Kate's celebration of her.,Object,free
I513,Amy mourned Nicole.,F,IC2,Ferstl et al.(2010),english,Amy,Nicole,mourned,Nic,Object,No,8.37E-11,Object,She couldn't believe that her best friend was gone forever.,Subject,free
I514,Alice spanked Claire.,F,IC2,Ferstl et al.(2010),english,Alice,Claire,spanked,Cla,Object,No,9.19E-11,Object,Claire felt a mix of surprise and embarrassment.,Object,free
I515,Sarah dreaded Tina.,F,IC2,Ferstl et al.(2010),english,Sarah,Tina,dreaded,T,Object,No,3.30E-11,Object,Tina had always been quite manipulative and mean to Sarah whenever they interacted.,Object,free
I516,Emily guided Kate.,F,IC2,Ferstl et al.(2010),english,Emily,Kate,guided,Kate,Object,No,1.42E-09,Object,Kate followed Emily's lead carefully.,Object,free
I517,Megan adored Amy.,F,IC2,Ferstl et al.(2010),english,Megan,Amy,adored,Amy,Object,No,5.83E-13,Object,Amy was always there for Megan during tough times.,Object,free
I518,Angela consoled Alice.,F,IC2,Ferstl et al.(2010),english,Angela,Alice,consoled,Alice,Object,No,9.09E-11,Object,Alice felt much better after talking to Angela.,Object,free
I519,Anna prized Sarah.,F,IC2,Ferstl et al.(2010),english,Anna,Sarah,prized,Sarah,Object,No,4.96E-11,Object,Sarah felt deeply appreciated by Anna's recognition.,Object,free
I520,Nicole distrusted Emily.,F,IC2,Ferstl et al.(2010),english,Nicole,Emily,distrusted,Emily,Object,No,7.77E-12,Object,"Emily, on the other hand, was oblivious to Nicole's feelings.",Object,free
I521,Claire employed Megan.,F,IC2,Ferstl et al.(2010),english,Claire,Megan,employed,M,Object,No,2.62E-11,Object,Megan was excited to start her new role.,Object,free
I522,Jane punished Angela.,F,IC2,Ferstl et al.(2010),english,Jane,Angela,punished,Ang,Object,No,5.14E-11,Object,Angela felt remorse for her actions.,Object,free
I523,Tina resented Anna.,F,IC2,Ferstl et al.(2010),english,Tina,Anna,resented,Anna,Object,No,4.53E-10,Object,Tina always made sure to point out Anna's flaws in front of others.,Subject,free
I524,Kate treasured Nicole.,F,IC2,Ferstl et al.(2010),english,Kate,Nicole,treasured,Nic,Object,No,2.18E-11,Object,Nicole was like a sister to her.,Object,free
I525,Amy penalized Claire.,F,IC2,Ferstl et al.(2010),english,Amy,Claire,penalized,Cla,Object,No,2.45E-12,Object,Claire felt disappointed but accepted the consequence gracefully.,Object,free
I526,Alice sued Jane.,F,IC2,Ferstl et al.(2010),english,Alice,Jane,sued,Jane,Object,No,3.44E-10,Object,The court date was set for next month.,NA,free
I527,Sarah detested Kate.,F,IC2,Ferstl et al.(2010),english,Sarah,Kate,detested,Kate,Object,No,5.07E-11,Object,Sarah made sure to avoid any situation where she would have to interact with Kate.,Subject,free
I529,Megan loved Alice.,F,IC2,Ferstl et al.(2010),english,Megan,Alice,loved,Alice,Object,No,3.07E-12,Object,Alice felt incredibly special to Megan.,Object,free
I530,Angela commended Sarah.,F,IC2,Ferstl et al.(2010),english,Angela,Sarah,commended,Sarah,Object,No,3.93E-13,Object,Sarah felt a warm glow of appreciation.,Object,free
I531,Anna pitied Emily.,F,IC2,Ferstl et al.(2010),english,Anna,Emily,pitied,Emily,Object,No,6.56E-11,Object,Emily had faced so many challenges in her life already.,Object,free
I532,Nicole applauded Megan.,F,IC2,Ferstl et al.(2010),english,Nicole,Megan,applauded,M,Object,No,2.12E-13,Object,Megan smiled gratefully at Nicole.,Object,free
I533,Claire feared Angela.,F,IC2,Ferstl et al.(2010),english,Claire,Angela,feared,Ang,Object,No,2.13E-12,Object,Angela had always been quite intimidating to Claire.,Object,free
I534,Jane fed Anna.,F,IC2,Ferstl et al.(2010),english,Jane,Anna,fed,Anna,Object,No,6.39E-12,Object,Anna smiled gratefully at Jane.,Object,free
I535,Tina loathed Nicole.,F,IC2,Ferstl et al.(2010),english,Tina,Nicole,loathed,Nic,Object,No,6.16E-11,Object,Tina made sure to avoid any situations where she would have to work closely with Nicole.,Subject,free
I536,Kate rewarded Claire.,F,IC2,Ferstl et al.(2010),english,Kate,Claire,rewarded,Cla,Object,No,2.76E-12,Object,Claire felt grateful for the recognition.,Object,free
I537,Amy appreciated Jane.,F,IC2,Ferstl et al.(2010),english,Amy,Jane,appreciated,Jane,Object,No,3.51E-12,Object,Jane felt a mutual connection with Amy.,Object,free
I538,Alice despised Tina.,F,IC2,Ferstl et al.(2010),english,Alice,Tina,despised,T,Object,No,1.03E-11,Object,Alice made sure to avoid her at all costs.,Subject,free
I539,Sarah disliked Amy.,F,IC2,Ferstl et al.(2010),english,Sarah,Amy,disliked,Amy,Object,No,6.76E-12,Object,"Amy, on the other hand, was unaware of Sarah's feelings.",Object,free
I540,Emily favoured Alice.,F,IC2,Ferstl et al.(2010),english,Emily,Alice,favoured,Alice,Object,No,9.97E-11,Object,Alice felt appreciated by Emily's choice.,Object,free
I541,Megan hated Sarah.,F,IC2,Ferstl et al.(2010),english,Megan,Sarah,hated,Sarah,Object,No,1.93E-12,Object,Megan made sure to avoid her at all costs.,Subject,free
I542,Angela liked Emily.,F,IC2,Ferstl et al.(2010),english,Angela,Emily,liked,Emily,Object,No,3.47E-13,Object,Emily was very glad to have Angela as her friend.,Object,free
I543,Anna respected Megan.,F,IC2,Ferstl et al.(2010),english,Anna,Megan,respected,M,Object,No,1.28E-12,Object,Megan had always been a role model for Anna.,Object,free
I544,Nicole admired Angela.,F,IC2,Ferstl et al.(2010),english,Nicole,Angela,admired,Ang,Object,No,2.08E-13,Object,Angela was known for her exceptional talent in painting.,Object,free
I545,Claire carried Anna.,F,IC2,Ferstl et al.(2010),english,Claire,Anna,carried,Anna,Object,No,7.11E-11,Object,Anna giggled as she felt the gentle sway with each step Claire took.,Object,free
I546,Jane envied Nicole.,F,IC2,Ferstl et al.(2010),english,Jane,Nicole,envied,Nic,Object,No,1.21E-09,Object,Nicole always seemed to have everything figured out.,Object,free
I547,Tina fancied Claire.,F,IC2,Ferstl et al.(2010),english,Tina,Claire,fancied,Cla,Object,No,2.23E-12,Object,"Claire, however, was more interested in someone else.",Object,free
I548,Kate laughed at Jane.,F,IC2,Ferstl et al.(2010),english,Kate,Jane,laughed at,Jane,Object,No,8.74E-12,Object,Jane couldn't help but laugh along with Kate.,Object,free
I01,Mike aggravated Tony. He,M,IC1,Rohde & Kehler (2014),english,Mike,Tony,aggravated,Tony,Object,No,2.38E-07,Object,was not happy about the prank Mike played on him.,Object,pronoun
I02,Tony amazed Eric. He,M,IC1,Rohde & Kehler (2014),english,Tony,Eric,amazed,Tony,Subject,No,0.003771959,Object,"was able to perform a perfect backflip on his first try, leaving Eric speechless.",Subject,pronoun
I03,Eric amused Zack. He,M,IC1,Rohde & Kehler (2014),english,Eric,Zack,amused,Eric,Subject,No,6.75E-07,Object,"laughed at Eric's jokes and playful antics, feeling his mood lift significantly.",Object,pronoun
I04,Zack annoyed Ben. He,M,IC1,Rohde & Kehler (2014),english,Zack,Ben,annoyed,Z,Subject,No,1.69E-05,Object,decided to ignore Zack's antics and focus on his own work.,Object,pronoun
I05,Ben apologized to Paul. He,M,IC1,Rohde & Kehler (2014),english,Ben,Paul,apologized to,Ben,Subject,No,0.017774728,Object,was clearly remorseful for his actions earlier.,Subject,pronoun
I06,Paul bored David. He,M,IC1,Rohde & Kehler (2014),english,Paul,David,bored,Paul,Subject,No,3.45E-05,Object,decided to find a more engaging activity to do together.,Object,pronoun
I07,David charmed Nick. He,M,IC1,Rohde & Kehler (2014),english,David,Nick,charmed,David,Subject,Yes,0.713433175,Subject,was always able to win Nick over with his infectious laughter and thoughtful gestures.,Subject,pronoun
